customer_id,customer_name,age,city,gender
756,Customer_756,26,Bangalore,Female
757,Customer_757,63,Bangalore,Female
758,Customer_758,18,Delhi,Female
759,Customer_759,62,Bangalore,Male
760,Customer_760,30,Mumbai,Male
761,Customer_761,21,Bangalore,Male
762,Customer_762,18,Hyderabad,Male
763,Customer_763,57,Bangalore,Female
764,Customer_764,49,Mumbai,Male
765,Customer_765,51,Chennai,Male
766,Customer_766,45,Delhi,Female
767,Customer_767,48,Pune,Male
768,Customer_768,25,Bangalore,Female
769,Customer_769,56,Mumbai,Female
770,Customer_770,43,Pune,Female
771,Customer_771,51,Pune,Female
772,Customer_772,20,Hyderabad,Female
773,Customer_773,29,Pune,Male
774,Customer_774,18,Chennai,Male
775,Customer_775,61,Mumbai,Male
776,Customer_776,22,Mumbai,Female
777,Customer_777,47,Bangalore,Male
778,Customer_778,47,Bangalore,Male
779,Customer_779,34,Bangalore,Male
780,Customer_780,64,Chennai,Male
781,Customer_781,40,Pune,Female
782,Customer_782,32,Pune,Male
783,Customer_783,54,Hyderabad,Female
784,Customer_784,38,Chennai,Female
785,Customer_785,31,Bangalore,Male
786,Customer_786,19,Delhi,Female
787,Customer_787,28,Hyderabad,Female
788,Customer_788,56,Delhi,Female
789,Customer_789,55,Pune,Female
790,Customer_790,51,Hyderabad,Female
791,Customer_791,55,Hyderabad,Female
792,Customer_792,51,Mumbai,Female
793,Customer_793,35,Pune,Male
794,Customer_794,47,Pune,Male
795,Customer_795,32,Chennai,Female
796,Customer_796,44,Hyderabad,Female
797,Customer_797,51,Pune,Male
798,Customer_798,55,Hyderabad,Male
799,Customer_799,50,Chennai,Male
800,Customer_800,41,Chennai,Male
801,Customer_801,32,Mumbai,Female
802,Customer_802,47,Hyderabad,Female
803,Customer_803,59,Pune,Male
804,Customer_804,34,Pune,Male
805,Customer_805,22,Hyderabad,Male
806,Customer_806,46,Hyderabad,Male
807,Customer_807,21,Hyderabad,Female
808,Customer_808,27,Bangalore,Male
809,Customer_809,34,Pune,Male
810,Customer_810,27,Chennai,Male
811,Customer_811,34,Pune,Female
812,Customer_812,37,Bangalore,Female
813,Customer_813,41,Hyderabad,Female
814,Customer_814,22,Mumbai,Male
815,Customer_815,51,Hyderabad,Male
816,Customer_816,23,Hyderabad,Male
817,Customer_817,19,Bangalore,Female
818,Customer_818,30,Pune,Female
819,Customer_819,60,Hyderabad,Male
820,Customer_820,60,Pune,Male
821,Customer_821,28,Delhi,Female
822,Customer_822,64,Chennai,Male
823,Customer_823,40,Pune,Male
824,Customer_824,33,Mumbai,Male
825,Customer_825,48,Chennai,Female
826,Customer_826,28,Mumbai,Male
827,Customer_827,33,Hyderabad,Male
828,Customer_828,25,Chennai,Male
829,Customer_829,21,Pune,Male
830,Customer_830,57,Chennai,Female
831,Customer_831,21,Hyderabad,Female
832,Customer_832,42,Bangalore,Female
833,Customer_833,20,Mumbai,Male
834,Customer_834,49,Hyderabad,Female
835,Customer_835,20,Bangalore,Male
836,Customer_836,44,Chennai,Female
837,Customer_837,46,Chennai,Male
838,Customer_838,49,Hyderabad,Female
839,Customer_839,36,Pune,Female
840,Customer_840,38,Chennai,Female
841,Customer_841,22,Pune,Male
842,Customer_842,35,Pune,Male
843,Customer_843,45,Pune,Male
844,Customer_844,59,Delhi,Female
845,Customer_845,39,Bangalore,Male
846,Customer_846,38,Bangalore,Male
847,Customer_847,23,Chennai,Male
848,Customer_848,18,Chennai,Male
849,Customer_849,22,Pune,Male
850,Customer_850,58,Delhi,Male
851,Customer_851,29,Pune,Female
852,Customer_852,43,Delhi,Female
853,Customer_853,63,Pune,Male
854,Customer_854,51,Mumbai,Female
855,Customer_855,31,Mumbai,Female
856,Customer_856,43,Hyderabad,Male
857,Customer_857,62,Pune,Male
858,Customer_858,44,Chennai,Female
859,Customer_859,26,Bangalore,Male
860,Customer_860,43,Hyderabad,Female
861,Customer_861,64,Chennai,Female
862,Customer_862,39,Mumbai,Female
863,Customer_863,64,Pune,Male
864,Customer_864,47,Hyderabad,Female
865,Customer_865,60,Pune,Male
866,Customer_866,34,Mumbai,Male
867,Customer_867,43,Hyderabad,Male
868,Customer_868,53,Mumbai,Male
869,Customer_869,18,Delhi,Male
870,Customer_870,25,Mumbai,Female
871,Customer_871,52,Pune,Male
872,Customer_872,32,Bangalore,Male
873,Customer_873,64,Mumbai,Male
874,Customer_874,39,Chennai,Male
875,Customer_875,31,Bangalore,Male
876,Customer_876,43,Delhi,Female
877,Customer_877,45,Hyderabad,Male
878,Customer_878,40,Hyderabad,Male
879,Customer_879,31,Bangalore,Female
880,Customer_880,41,Hyderabad,Male
881,Customer_881,19,Mumbai,Female
882,Customer_882,62,Bangalore,Female
883,Customer_883,43,Pune,Female
884,Customer_884,31,Mumbai,Female
885,Customer_885,24,Mumbai,Male
886,Customer_886,20,Mumbai,Male
887,Customer_887,64,Pune,Female
888,Customer_888,40,Delhi,Female
889,Customer_889,63,Chennai,Male
890,Customer_890,60,Hyderabad,Female
891,Customer_891,64,Bangalore,Female
892,Customer_892,62,Delhi,Female
893,Customer_893,35,Bangalore,Male
894,Customer_894,55,Hyderabad,Female
895,Customer_895,52,Pune,Male
896,Customer_896,32,Mumbai,Male
897,Customer_897,42,Mumbai,Male
898,Customer_898,54,Pune,Female
899,Customer_899,45,Delhi,Female
900,Customer_900,27,Delhi,Male
901,Customer_901,56,Bangalore,Male
902,Customer_902,34,Pune,Male
903,Customer_903,56,Delhi,Female
904,Customer_904,39,Pune,Female
905,Customer_905,43,Hyderabad,Male
906,Customer_906,61,Mumbai,Male
907,Customer_907,42,Mumbai,Female
908,Customer_908,34,Mumbai,Male
909,Customer_909,30,Pune,Female
910,Customer_910,37,Pune,Female
911,Customer_911,42,Bangalore,Male
912,Customer_912,21,Mumbai,Male
913,Customer_913,27,Bangalore,Female
914,Customer_914,20,Mumbai,Female
915,Customer_915,58,Bangalore,Female
916,Customer_916,62,Bangalore,Female
917,Customer_917,35,Hyderabad,Female
918,Customer_918,64,Bangalore,Male
919,Customer_919,53,Pune,Female
920,Customer_920,64,Bangalore,Female
921,Customer_921,39,Mumbai,Female
922,Customer_922,51,Bangalore,Male
923,Customer_923,64,Delhi,Male
924,Customer_924,25,Chennai,Female
925,Customer_925,57,Mumbai,Female
926,Customer_926,61,Delhi,Male
927,Customer_927,36,Mumbai,Male
928,Customer_928,59,Pune,Male
929,Customer_929,58,Chennai,Male
930,Customer_930,54,Chennai,Female
931,Customer_931,23,Pune,Male
932,Customer_932,43,Chennai,Female
933,Customer_933,51,Pune,Female
934,Customer_934,62,Delhi,Male
935,Customer_935,23,Hyderabad,Male
936,Customer_936,54,Mumbai,Male
937,Customer_937,50,Pune,Male
938,Customer_938,39,Mumbai,Female
939,Customer_939,38,Delhi,Female
940,Customer_940,23,Hyderabad,Female
941,Customer_941,23,Delhi,Male
942,Customer_942,21,Chennai,Female
943,Customer_943,47,Mumbai,Male
944,Customer_944,28,Hyderabad,Female
945,Customer_945,47,Chennai,Male
946,Customer_946,48,Hyderabad,Female
947,Customer_947,41,Chennai,Female
948,Customer_948,26,Delhi,Male
949,Customer_949,20,Pune,Female
950,Customer_950,48,Mumbai,Female
951,Customer_951,57,Bangalore,Male
952,Customer_952,54,Bangalore,Male
953,Customer_953,53,Delhi,Male
954,Customer_954,41,Mumbai,Male
955,Customer_955,48,Mumbai,Male
956,Customer_956,23,Delhi,Female
957,Customer_957,19,Mumbai,Male
958,Customer_958,37,Pune,Female
959,Customer_959,45,Delhi,Female
960,Customer_960,28,Pune,Male
961,Customer_961,21,Mumbai,Female
962,Customer_962,32,Delhi,Female
963,Customer_963,23,Mumbai,Male
964,Customer_964,47,Delhi,Female
965,Customer_965,55,Mumbai,Male
966,Customer_966,19,Pune,Male
967,Customer_967,32,Pune,Male
968,Customer_968,28,Mumbai,Female
969,Customer_969,25,Delhi,Female
970,Customer_970,43,Bangalore,Female
971,Customer_971,62,Pune,Female
972,Customer_972,61,Pune,Male
973,Customer_973,22,Chennai,Female
974,Customer_974,23,Bangalore,Male
975,Customer_975,43,Mumbai,Female
976,Customer_976,21,Delhi,Female
977,Customer_977,36,Chennai,Female
978,Customer_978,37,Mumbai,Female
979,Customer_979,50,Hyderabad,Female
980,Customer_980,37,Pune,Male
981,Customer_981,29,Hyderabad,Female
982,Customer_982,64,Pune,Female
983,Customer_983,18,Pune,Female
984,Customer_984,43,Hyderabad,Female
985,Customer_985,31,Hyderabad,Male
986,Customer_986,55,Mumbai,Female
987,Customer_987,54,Chennai,Male
988,Customer_988,28,Chennai,Female
989,Customer_989,53,Hyderabad,Male
990,Customer_990,30,Mumbai,Male
991,Customer_991,60,Chennai,Male
992,Customer_992,20,Mumbai,Male
993,Customer_993,50,Mumbai,Male
994,Customer_994,23,Pune,Female
995,Customer_995,27,Chennai,Male
996,Customer_996,22,Chennai,Female
997,Customer_997,40,Pune,Male
998,Customer_998,27,Hyderabad,Male
999,Customer_999,61,Pune,Female
1000,Customer_1000,19,Chennai,Male
1001,Customer_1001,30,Chennai,Male
1002,Customer_1002,57,Hyderabad,Male
1003,Customer_1003,19,Pune,Male
1004,Customer_1004,37,Delhi,Female
1005,Customer_1005,18,Delhi,Male
1006,Customer_1006,54,Hyderabad,Male
1007,Customer_1007,26,Pune,Female
1008,Customer_1008,34,Pune,Female
1009,Customer_1009,26,Mumbai,Male
1010,Customer_1010,28,Chennai,Male
1011,Customer_1011,32,Bangalore,Female
1012,Customer_1012,41,Hyderabad,Male
1013,Customer_1013,55,Bangalore,Female
1014,Customer_1014,52,Bangalore,Male
1015,Customer_1015,47,Hyderabad,Female
1016,Customer_1016,48,Pune,Female
1017,Customer_1017,22,Hyderabad,Female
1018,Customer_1018,61,Bangalore,Male
1019,Customer_1019,31,Chennai,Male
1020,Customer_1020,28,Chennai,Male
1021,Customer_1021,26,Chennai,Male
1022,Customer_1022,51,Pune,Female
1023,Customer_1023,29,Delhi,Female
1024,Customer_1024,52,Hyderabad,Female
1025,Customer_1025,52,Chennai,Male
1026,Customer_1026,18,Hyderabad,Male
1027,Customer_1027,57,Chennai,Male
1028,Customer_1028,39,Pune,Female
1029,Customer_1029,46,Delhi,Male
1030,Customer_1030,25,Delhi,Male
1031,Customer_1031,28,Chennai,Female
1032,Customer_1032,58,Pune,Female
1033,Customer_1033,54,Mumbai,Male
1034,Customer_1034,31,Hyderabad,Female
1035,Customer_1035,47,Hyderabad,Male
1036,Customer_1036,52,Bangalore,Female
1037,Customer_1037,38,Pune,Female
1038,Customer_1038,54,Bangalore,Female
1039,Customer_1039,22,Chennai,Male
1040,Customer_1040,36,Bangalore,Male
1041,Customer_1041,31,Delhi,Male
1042,Customer_1042,43,Hyderabad,Female
1043,Customer_1043,21,Bangalore,Female
1044,Customer_1044,42,Delhi,Female
1045,Customer_1045,62,Pune,Female
1046,Customer_1046,59,Bangalore,Male
1047,Customer_1047,42,Chennai,Male
1048,Customer_1048,35,Chennai,Male
1049,Customer_1049,57,Chennai,Female
1050,Customer_1050,25,Hyderabad,Female
1051,Customer_1051,56,Bangalore,Male
1052,Customer_1052,57,Pune,Female
1053,Customer_1053,31,Bangalore,Male
1054,Customer_1054,49,Hyderabad,Female
1055,Customer_1055,55,Delhi,Female
1056,Customer_1056,50,Hyderabad,Male
1057,Customer_1057,40,Chennai,Male
1058,Customer_1058,32,Delhi,Female
1059,Customer_1059,50,Chennai,Male
1060,Customer_1060,42,Mumbai,Male
1061,Customer_1061,34,Hyderabad,Female
1062,Customer_1062,50,Hyderabad,Female
1063,Customer_1063,64,Pune,Female
1064,Customer_1064,19,Bangalore,Male
1065,Customer_1065,31,Delhi,Female
1066,Customer_1066,57,Delhi,Female
1067,Customer_1067,57,Pune,Female
1068,Customer_1068,56,Pune,Female
1069,Customer_1069,23,Bangalore,Female
1070,Customer_1070,23,Chennai,Male
1071,Customer_1071,20,Bangalore,Female
1072,Customer_1072,24,Hyderabad,Female
1073,Customer_1073,25,Chennai,Male
1074,Customer_1074,59,Mumbai,Female
1075,Customer_1075,32,Bangalore,Female
1076,Customer_1076,64,Pune,Male
1077,Customer_1077,46,Chennai,Female
1078,Customer_1078,50,Bangalore,Male
1079,Customer_1079,47,Delhi,Female
1080,Customer_1080,56,Mumbai,Male
1081,Customer_1081,44,Hyderabad,Male
1082,Customer_1082,53,Delhi,Female
1083,Customer_1083,46,Delhi,Male
1084,Customer_1084,55,Mumbai,Male
1085,Customer_1085,50,Hyderabad,Female
1086,Customer_1086,54,Pune,Female
1087,Customer_1087,44,Chennai,Male
1088,Customer_1088,50,Hyderabad,Female
1089,Customer_1089,21,Bangalore,Male
1090,Customer_1090,39,Delhi,Male
1091,Customer_1091,19,Bangalore,Female
1092,Customer_1092,27,Pune,Female
1093,Customer_1093,22,Bangalore,Male
1094,Customer_1094,27,Hyderabad,Female
1095,Customer_1095,50,Bangalore,Female
1096,Customer_1096,55,Pune,Male
1097,Customer_1097,30,Pune,Male
1098,Customer_1098,48,Pune,Male
1099,Customer_1099,64,Hyderabad,Male
1100,Customer_1100,53,Pune,Male
1101,Customer_1101,62,Delhi,Male
1102,Customer_1102,41,Pune,Female
1103,Customer_1103,32,Bangalore,Male
1104,Customer_1104,46,Chennai,Female
1105,Customer_1105,25,Bangalore,Female
1106,Customer_1106,22,Chennai,Male
1107,Customer_1107,46,Bangalore,Female
1108,Customer_1108,64,Hyderabad,Male
1109,Customer_1109,21,Bangalore,Female
1110,Customer_1110,29,Hyderabad,Male
1111,Customer_1111,62,Hyderabad,Male
1112,Customer_1112,19,Pune,Male
1113,Customer_1113,44,Delhi,Male
1114,Customer_1114,48,Chennai,Female
1115,Customer_1115,53,Pune,Female
1116,Customer_1116,53,Pune,Female
1117,Customer_1117,43,Hyderabad,Female
1118,Customer_1118,60,Hyderabad,Female
1119,Customer_1119,44,Chennai,Male
1120,Customer_1120,22,Bangalore,Male
1121,Customer_1121,37,Bangalore,Male
1122,Customer_1122,28,Pune,Male
1123,Customer_1123,27,Mumbai,Male
1124,Customer_1124,57,Mumbai,Female
1125,Customer_1125,55,Bangalore,Male
1126,Customer_1126,23,Mumbai,Male
1127,Customer_1127,25,Bangalore,Female
1128,Customer_1128,40,Hyderabad,Female
1129,Customer_1129,64,Pune,Male
1130,Customer_1130,43,Delhi,Male
1131,Customer_1131,63,Pune,Female
1132,Customer_1132,60,Bangalore,Male
1133,Customer_1133,29,Bangalore,Male
1134,Customer_1134,43,Pune,Male
1135,Customer_1135,30,Chennai,Female
1136,Customer_1136,57,Bangalore,Male
1137,Customer_1137,35,Mumbai,Male
1138,Customer_1138,42,Mumbai,Female
1139,Customer_1139,50,Bangalore,Female
1140,Customer_1140,64,Bangalore,Female
1141,Customer_1141,57,Chennai,Male
1142,Customer_1142,60,Mumbai,Female
1143,Customer_1143,29,Bangalore,Male
1144,Customer_1144,61,Bangalore,Female
1145,Customer_1145,53,Chennai,Male
1146,Customer_1146,21,Chennai,Female
1147,Customer_1147,22,Pune,Male
1148,Customer_1148,54,Chennai,Male
1149,Customer_1149,25,Delhi,Female
1150,Customer_1150,59,Mumbai,Female
1151,Customer_1151,45,Pune,Male
1152,Customer_1152,48,Delhi,Female
1153,Customer_1153,26,Bangalore,Male
1154,Customer_1154,46,Bangalore,Female
1155,Customer_1155,31,Pune,Female
1156,Customer_1156,57,Chennai,Male
1157,Customer_1157,58,Bangalore,Female
1158,Customer_1158,39,Hyderabad,Female
1159,Customer_1159,28,Pune,Male
1160,Customer_1160,40,Delhi,Male
1161,Customer_1161,18,Pune,Female
1162,Customer_1162,63,Mumbai,Male
1163,Customer_1163,54,Chennai,Female
1164,Customer_1164,38,Chennai,Female
1165,Customer_1165,43,Pune,Male
1166,Customer_1166,63,Bangalore,Male
1167,Customer_1167,53,Bangalore,Male
1168,Customer_1168,40,Hyderabad,Male
1169,Customer_1169,18,Hyderabad,Male
1170,Customer_1170,57,Chennai,Male
1171,Customer_1171,32,Hyderabad,Female
1172,Customer_1172,38,Delhi,Female
1173,Customer_1173,64,Hyderabad,Male
1174,Customer_1174,26,Delhi,Female
1175,Customer_1175,26,Hyderabad,Female
1176,Customer_1176,27,Chennai,Female
1177,Customer_1177,43,Chennai,Female
1178,Customer_1178,58,Delhi,Male
1179,Customer_1179,52,Pune,Female
1180,Customer_1180,42,Chennai,Female
1181,Customer_1181,43,Pune,Male
1182,Customer_1182,28,Bangalore,Male
1183,Customer_1183,55,Delhi,Male
1184,Customer_1184,19,Chennai,Male
1185,Customer_1185,24,Mumbai,Female
1186,Customer_1186,35,Bangalore,Male
1187,Customer_1187,44,Pune,Female
1188,Customer_1188,51,Chennai,Female
1189,Customer_1189,44,Delhi,Male
1190,Customer_1190,34,Hyderabad,Male
1191,Customer_1191,60,Mumbai,Male
1192,Customer_1192,61,Pune,Male
1193,Customer_1193,41,Bangalore,Male
1194,Customer_1194,42,Delhi,Male
1195,Customer_1195,24,Mumbai,Female
1196,Customer_1196,23,Delhi,Female
1197,Customer_1197,41,Chennai,Female
1198,Customer_1198,50,Hyderabad,Female
1199,Customer_1199,46,Bangalore,Male
1200,Customer_1200,60,Delhi,Male
1201,Customer_1201,39,Pune,Female
1202,Customer_1202,43,Chennai,Female
1203,Customer_1203,45,Chennai,Female
1204,Customer_1204,38,Bangalore,Male
1205,Customer_1205,24,Chennai,Male
1206,Customer_1206,34,Pune,Male
1207,Customer_1207,37,Delhi,Female
1208,Customer_1208,58,Bangalore,Female
1209,Customer_1209,37,Chennai,Male
1210,Customer_1210,39,Chennai,Male
1211,Customer_1211,45,Pune,Female
1212,Customer_1212,57,Hyderabad,Female
1213,Customer_1213,24,Hyderabad,Male
1214,Customer_1214,18,Chennai,Female
1215,Customer_1215,49,Delhi,Male
1216,Customer_1216,30,Bangalore,Male
1217,Customer_1217,47,Chennai,Female
1218,Customer_1218,40,Mumbai,Female
1219,Customer_1219,36,Bangalore,Female
1220,Customer_1220,49,Hyderabad,Male
1221,Customer_1221,47,Chennai,Female
1222,Customer_1222,46,Pune,Female
1223,Customer_1223,62,Mumbai,Male
1224,Customer_1224,46,Chennai,Male
1225,Customer_1225,47,Delhi,Female
1226,Customer_1226,33,Mumbai,Male
1227,Customer_1227,57,Chennai,Male
1228,Customer_1228,36,Delhi,Male
1229,Customer_1229,35,Mumbai,Female
1230,Customer_1230,18,Delhi,Female
1231,Customer_1231,31,Delhi,Male
1232,Customer_1232,64,Mumbai,Male
1233,Customer_1233,19,Mumbai,Male
1234,Customer_1234,45,Delhi,Female
1235,Customer_1235,47,Hyderabad,Male
1236,Customer_1236,55,Mumbai,Male
1237,Customer_1237,21,Chennai,Female
1238,Customer_1238,18,Bangalore,Male
1239,Customer_1239,25,Pune,Female
1240,Customer_1240,46,Delhi,Female
1241,Customer_1241,56,Delhi,Female
1242,Customer_1242,20,Pune,Male
1243,Customer_1243,49,Hyderabad,Male
1244,Customer_1244,27,Pune,Female
1245,Customer_1245,27,Mumbai,Male
1246,Customer_1246,36,Pune,Female
1247,Customer_1247,63,Delhi,Male
1248,Customer_1248,51,Pune,Female
1249,Customer_1249,50,Bangalore,Female
1250,Customer_1250,40,Chennai,Male
1251,Customer_1251,45,Mumbai,Male
1252,Customer_1252,49,Pune,Male
1253,Customer_1253,24,Delhi,Male
1254,Customer_1254,46,Chennai,Female
1255,Customer_1255,25,Mumbai,Female
1256,Customer_1256,18,Delhi,Male
1257,Customer_1257,20,Hyderabad,Male
1258,Customer_1258,41,Bangalore,Female
1259,Customer_1259,40,Hyderabad,Male
1260,Customer_1260,25,Bangalore,Male
1261,Customer_1261,64,Pune,Male
1262,Customer_1262,54,Mumbai,Male
1263,Customer_1263,20,Pune,Female
1264,Customer_1264,50,Bangalore,Female
1265,Customer_1265,45,Bangalore,Male
1266,Customer_1266,64,Bangalore,Female
1267,Customer_1267,25,Chennai,Male
1268,Customer_1268,51,Delhi,Male
1269,Customer_1269,52,Mumbai,Male
1270,Customer_1270,49,Pune,Female
1271,Customer_1271,41,Pune,Female
1272,Customer_1272,31,Hyderabad,Female
1273,Customer_1273,49,Bangalore,Female
1274,Customer_1274,63,Bangalore,Female
1275,Customer_1275,60,Bangalore,Male
1276,Customer_1276,33,Pune,Male
1277,Customer_1277,21,Hyderabad,Female
1278,Customer_1278,54,Delhi,Female
1279,Customer_1279,38,Chennai,Female
1280,Customer_1280,31,Mumbai,Male
1281,Customer_1281,48,Delhi,Female
1282,Customer_1282,35,Pune,Male
1283,Customer_1283,24,Chennai,Male
1284,Customer_1284,27,Chennai,Female
1285,Customer_1285,24,Chennai,Male
1286,Customer_1286,50,Bangalore,Male
1287,Customer_1287,40,Mumbai,Female
1288,Customer_1288,38,Pune,Male
1289,Customer_1289,36,Pune,Female
1290,Customer_1290,36,Chennai,Male
1291,Customer_1291,53,Pune,Female
1292,Customer_1292,46,Mumbai,Female
1293,Customer_1293,35,Mumbai,Male
1294,Customer_1294,19,Hyderabad,Female
1295,Customer_1295,18,Hyderabad,Male
1296,Customer_1296,64,Delhi,Male
1297,Customer_1297,22,Mumbai,Female
1298,Customer_1298,37,Mumbai,Male
1299,Customer_1299,28,Mumbai,Female
1300,Customer_1300,59,Hyderabad,Male
1301,Customer_1301,19,Chennai,Male
1302,Customer_1302,20,Chennai,Female
1303,Customer_1303,40,Pune,Male
1304,Customer_1304,29,Chennai,Male
1305,Customer_1305,37,Bangalore,Male
1306,Customer_1306,22,Hyderabad,Male
1307,Customer_1307,54,Mumbai,Male
1308,Customer_1308,55,Chennai,Male
1309,Customer_1309,47,Hyderabad,Male
1310,Customer_1310,26,Chennai,Male
1311,Customer_1311,51,Delhi,Female
1312,Customer_1312,61,Mumbai,Male
1313,Customer_1313,52,Delhi,Male
1314,Customer_1314,39,Mumbai,Female
1315,Customer_1315,61,Hyderabad,Female
1316,Customer_1316,41,Pune,Female
1317,Customer_1317,34,Chennai,Male
1318,Customer_1318,27,Chennai,Female
1319,Customer_1319,47,Bangalore,Female
1320,Customer_1320,63,Delhi,Male
1321,Customer_1321,40,Chennai,Male
1322,Customer_1322,49,Hyderabad,Female
1323,Customer_1323,34,Pune,Female
1324,Customer_1324,34,Hyderabad,Male
1325,Customer_1325,31,Delhi,Male
1326,Customer_1326,26,Bangalore,Male
1327,Customer_1327,57,Chennai,Male
1328,Customer_1328,19,Hyderabad,Male
1329,Customer_1329,62,Mumbai,Female
1330,Customer_1330,42,Pune,Male
1331,Customer_1331,56,Hyderabad,Male
1332,Customer_1332,26,Pune,Male
1333,Customer_1333,39,Chennai,Male
1334,Customer_1334,60,Mumbai,Male
1335,Customer_1335,63,Bangalore,Female
1336,Customer_1336,21,Bangalore,Male
1337,Customer_1337,43,Mumbai,Female
1338,Customer_1338,46,Pune,Male
1339,Customer_1339,62,Chennai,Female
1340,Customer_1340,51,Hyderabad,Female
1341,Customer_1341,40,Mumbai,Male
1342,Customer_1342,54,Delhi,Male
1343,Customer_1343,28,Pune,Male
1344,Customer_1344,23,Bangalore,Male
1345,Customer_1345,35,Mumbai,Male
1346,Customer_1346,38,Bangalore,Female
1347,Customer_1347,59,Pune,Male
1348,Customer_1348,53,Bangalore,Male
1349,Customer_1349,58,Mumbai,Female
1350,Customer_1350,55,Pune,Male
1351,Customer_1351,51,Delhi,Female
1352,Customer_1352,34,Mumbai,Male
1353,Customer_1353,54,Hyderabad,Female
1354,Customer_1354,42,Chennai,Male
1355,Customer_1355,55,Mumbai,Female
1356,Customer_1356,29,Pune,Female
1357,Customer_1357,40,Chennai,Male
1358,Customer_1358,59,Mumbai,Male
1359,Customer_1359,39,Delhi,Male
1360,Customer_1360,38,Delhi,Female
1361,Customer_1361,44,Hyderabad,Female
1362,Customer_1362,48,Bangalore,Female
1363,Customer_1363,23,Chennai,Male
1364,Customer_1364,44,Pune,Male
1365,Customer_1365,57,Pune,Female
1366,Customer_1366,51,Bangalore,Male
1367,Customer_1367,29,Delhi,Female
1368,Customer_1368,62,Delhi,Male
1369,Customer_1369,24,Mumbai,Male
1370,Customer_1370,27,Hyderabad,Female
1371,Customer_1371,62,Chennai,Male
1372,Customer_1372,34,Hyderabad,Male
1373,Customer_1373,43,Hyderabad,Male
1374,Customer_1374,38,Mumbai,Male
1375,Customer_1375,45,Hyderabad,Male
1376,Customer_1376,63,Bangalore,Female
1377,Customer_1377,19,Mumbai,Male
1378,Customer_1378,60,Bangalore,Female
1379,Customer_1379,18,Mumbai,Male
1380,Customer_1380,53,Hyderabad,Male
1381,Customer_1381,43,Bangalore,Female
1382,Customer_1382,46,Bangalore,Female
1383,Customer_1383,38,Bangalore,Male
1384,Customer_1384,28,Mumbai,Male
1385,Customer_1385,57,Pune,Female
1386,Customer_1386,28,Hyderabad,Female
1387,Customer_1387,53,Bangalore,Female
1388,Customer_1388,56,Chennai,Female
1389,Customer_1389,57,Pune,Male
1390,Customer_1390,52,Chennai,Male
1391,Customer_1391,51,Hyderabad,Male
1392,Customer_1392,64,Hyderabad,Male
1393,Customer_1393,41,Bangalore,Male
1394,Customer_1394,39,Bangalore,Female
1395,Customer_1395,22,Mumbai,Female
1396,Customer_1396,50,Pune,Female
1397,Customer_1397,53,Pune,Male
1398,Customer_1398,64,Bangalore,Female
1399,Customer_1399,37,Hyderabad,Male
1400,Customer_1400,36,Bangalore,Male
1401,Customer_1401,52,Hyderabad,Male
1402,Customer_1402,60,Hyderabad,Female
1403,Customer_1403,34,Bangalore,Male
1404,Customer_1404,62,Delhi,Male
1405,Customer_1405,60,Pune,Female
1406,Customer_1406,51,Chennai,Male
1407,Customer_1407,26,Hyderabad,Female
1408,Customer_1408,43,Hyderabad,Male
1409,Customer_1409,19,Delhi,Female
1410,Customer_1410,26,Chennai,Male
1411,Customer_1411,26,Mumbai,Male
1412,Customer_1412,57,Delhi,Female
1413,Customer_1413,34,Chennai,Male
1414,Customer_1414,18,Delhi,Female
1415,Customer_1415,42,Hyderabad,Male
1416,Customer_1416,60,Pune,Female
1417,Customer_1417,57,Delhi,Male
1418,Customer_1418,59,Mumbai,Male
1419,Customer_1419,42,Bangalore,Male
1420,Customer_1420,56,Chennai,Female
1421,Customer_1421,52,Delhi,Female
1422,Customer_1422,20,Delhi,Female
1423,Customer_1423,54,Mumbai,Female
1424,Customer_1424,61,Pune,Female
1425,Customer_1425,61,Delhi,Male
1426,Customer_1426,47,Delhi,Male
1427,Customer_1427,55,Pune,Male
1428,Customer_1428,51,Mumbai,Male
1429,Customer_1429,29,Chennai,Male
1430,Customer_1430,36,Chennai,Female
1431,Customer_1431,54,Delhi,Male
1432,Customer_1432,61,Pune,Female
1433,Customer_1433,34,Delhi,Male
1434,Customer_1434,27,Bangalore,Female
1435,Customer_1435,64,Chennai,Female
1436,Customer_1436,29,Hyderabad,Female
1437,Customer_1437,33,Bangalore,Male
1438,Customer_1438,41,Delhi,Male
1439,Customer_1439,36,Mumbai,Male
1440,Customer_1440,25,Chennai,Male
1441,Customer_1441,48,Hyderabad,Female
1442,Customer_1442,38,Bangalore,Female
1443,Customer_1443,34,Chennai,Female
1444,Customer_1444,40,Pune,Female
1445,Customer_1445,54,Mumbai,Male
1446,Customer_1446,33,Bangalore,Female
1447,Customer_1447,23,Pune,Male
1448,Customer_1448,25,Delhi,Female
1449,Customer_1449,42,Pune,Female
1450,Customer_1450,35,Bangalore,Female
1451,Customer_1451,42,Bangalore,Male
1452,Customer_1452,29,Delhi,Male
1453,Customer_1453,32,Pune,Female
1454,Customer_1454,43,Pune,Female
1455,Customer_1455,58,Delhi,Female
1456,Customer_1456,62,Pune,Male
1457,Customer_1457,43,Chennai,Male
1458,Customer_1458,64,Delhi,Male
1459,Customer_1459,49,Mumbai,Female
1460,Customer_1460,27,Bangalore,Male
1461,Customer_1461,33,Mumbai,Female
1462,Customer_1462,24,Chennai,Male
